frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
1214,-57.48,279.33,1.34,83,1,111778,111778,,0,,0,,
1215,-57.77,279.20,1.23,83|85,2,111778,111778,,0,,0,,
1216,-57.91,278.80,1.25,83|85,2,111778,111778,,0,,0,,
1217,-58.90,278.73,1.16,83,1,111778,111778,,0,,0,,
1218,-59.82,278.64,1.37,81|83,2,111778,116138,81,1,,0,,
1219,-60.49,278.62,1.32,81|83,2,116138,116138,,0,,0,,
1220,-60.65,278.65,1.13,81|83,2,116138,116138,,0,,0,,
1221,-61.48,278.78,1.06,81|83,2,116138,116138,,0,,0,,
1222,-62.40,278.69,1.07,81|83,2,116138,116138,,0,,0,,
1223,-62.26,278.68,1.05,83,1,116138,116138,,0,,0,,
1224,-63.35,278.40,0.98,81|83,2,116138,116138,,0,,0,,
1225,-64.35,278.16,1.39,81|83,2,116138,116138,,0,,0,,
1226,-64.40,278.76,1.25,81|83,2,116138,116138,,0,,0,,
1227,-65.20,278.39,1.15,83,1,116138,116138,,0,,0,,
1228,-66.25,278.11,0.92,83,1,116138,116138,,0,,0,,
1229,-66.56,277.98,1.32,81|83,2,116138,116138,,0,,0,,
1230,-67.33,277.92,1.12,81|83,2,116138,116138,,0,,0,,
1231,-68.01,278.11,1.04,81|83,2,116138,116138,,0,,0,,
1232,-68.35,278.13,1.32,81|83,2,116138,116138,,0,,0,,
1233,-68.87,278.23,1.17,81|83,2,116138,116138,,0,,0,,
1234,-69.50,278.22,1.27,81|83,2,116138,116138,,0,,0,,
1235,-70.54,277.89,1.22,83,1,116138,116138,,0,,0,,
1236,-71.55,277.80,1.20,81|83,2,116138,116138,,0,,0,,
1237,-71.71,277.79,1.27,83,1,116138,116138,,0,,0,,
1238,-72.14,277.62,1.17,79|81|83,3,116138,112697,79,1,144|141|136,3,427.0|458.0|557.0,2913|2037|2436
1239,-72.37,277.79,1.33,79|81|83,3,112697,112697,,0,,0,,
1240,-73.47,277.40,1.30,79|81|83,3,112697,112697,,0,,0,,
1241,-73.65,277.65,1.27,79|81|83,3,112697,112697,,0,,0,,
1242,-74.40,277.71,1.08,79|83,2,112697,112697,,0,,0,,
1243,-75.09,277.03,1.19,79|83,2,112697,112697,,0,,0,,
1244,-75.62,277.33,1.20,79|81|83,3,112697,112697,,0,,0,,
1245,-76.45,277.25,1.24,79|81|83,3,112697,112697,,0,,0,,
1246,-76.77,277.32,1.07,79|81|83,3,112697,112697,,0,,0,,
1247,-77.98,277.51,1.13,79|81|83,3,112697,112697,,0,,0,,
1248,-78.26,277.15,1.20,79|81|83,3,112697,112697,,0,,0,,
1249,-78.80,278.08,1.40,79|81|83,3,112697,112697,,0,,0,,
1250,-80.25,278.12,1.18,79|83,2,112697,112697,,0,,0,,
1251,-80.17,277.64,1.30,79|81|83,3,112697,112697,,0,,0,,
1252,-81.36,278.16,1.02,79|81,2,112697,112697,,0,,0,,
1253,-81.17,278.33,1.07,79|81|83,3,112697,112697,,0,,0,,
1254,-82.36,278.52,1.05,79|81|83,3,112697,112697,,0,,0,,
1255,-82.99,278.52,1.28,79|81|83,3,112697,112697,,0,,0,,
1256,-83.82,279.37,1.44,79|81,2,112697,112697,,0,,0,,
1257,-83.93,279.27,1.18,79|83,2,112697,112697,,0,,0,,
1258,-84.80,279.24,1.30,79|83,2,112697,112697,,0,,0,,
1259,-85.54,279.00,1.26,79|81,2,112697,112697,,0,,0,,
1260,-86.09,279.40,1.16,79|81,2,112697,112697,,0,,0,,
1261,-86.62,279.32,1.04,79|81|83,3,112697,112697,,0,,0,,
1262,-87.88,279.60,1.33,79|81,2,112697,112697,,0,,0,,
1263,-88.41,280.48,1.31,79|81,2,112697,112697,,0,,0,,
1264,-88.53,279.71,1.10,,0,112697,112697,,0,,0,,
1265,-89.00,280.09,0.99,79|81,2,112697,112697,,0,,0,,
1266,-90.10,280.24,1.18,79|81,2,112697,112697,,0,,0,,
1267,-90.96,280.48,1.19,79|81,2,112697,112697,,0,,0,,
1268,-91.50,280.84,1.38,75|79|81,3,112697,116143,75,1,,0,,
1269,-92.22,280.75,1.16,75|79|81,3,116143,116143,,0,,0,,
1270,-93.04,281.28,1.19,75|79|81,3,116143,116143,,0,,0,,
1271,-92.97,281.54,1.44,75|79,2,116143,116143,,0,,0,,
1272,-94.08,281.22,1.24,75|79,2,116143,116143,,0,,0,,
1273,-94.88,281.37,1.21,75|79|81,3,116143,116143,,0,,0,,
1274,-95.14,282.43,1.30,75|79|81,3,116143,116143,,0,,0,,
1275,-96.06,282.09,1.22,75|79,2,116143,116143,,0,,0,,
1276,-96.62,282.03,1.03,75|79|81,3,116143,116143,,0,,0,,
1277,-97.75,282.50,1.28,75|76|79|81,4,116143,111558,76,1,133|130|131,3,614.0|634.0|639.0,3489|2549|2649
1278,-97.99,283.21,1.17,75|76|79,3,111558,111558,,0,,0,,
1279,-98.87,282.59,1.39,75|79,2,111558,111558,,0,,0,,
1280,-99.20,282.42,1.39,75|76|79|81,4,111558,111558,,0,,0,,
1281,-100.15,283.46,1.12,75|76|79|81,4,111558,111558,,0,,0,,
1282,-100.60,282.91,1.06,75|76|79|81,4,111558,111558,,0,,0,,
1283,-101.52,283.66,1.43,75|76|79|81,4,111558,111558,,0,,0,,
1284,-101.70,283.30,0.99,75|76|79,3,111558,111558,,0,,0,,
1285,-102.66,283.43,1.36,75|76|79|81,4,111558,111558,,0,,0,,
1286,-103.35,283.95,1.04,75|76|79,3,111558,111558,,0,,0,,
1287,-104.10,283.83,1.14,75|76|79,3,111558,111558,,0,,0,,
1288,-104.59,283.75,1.16,75|76|79,3,111558,111558,,0,,0,,
1289,-105.37,283.84,1.17,75|76|79|81,4,111558,111558,,0,,0,,
1290,-105.60,284.17,1.42,75|76|79,3,111558,111558,,0,,0,,
1291,-106.51,284.21,1.19,75|76|79|81,4,111558,111558,,0,,0,,
1292,-106.94,284.90,1.12,75|76|79|81,4,111558,111558,,0,,0,,
1293,-108.11,285.26,1.30,75|76|79,3,111558,111558,,0,,0,,
1294,-108.70,285.07,1.30,75|76|79,3,111558,111558,,0,,0,,
1295,-109.07,285.34,1.30,75|76|79,3,111558,111558,,0,,0,,
1296,-110.09,285.06,1.08,75|76|79,3,111558,111558,,0,,0,,
1297,-110.26,285.79,1.18,75|76|79|81,4,111558,111558,,0,,0,,
1298,-111.45,286.16,1.38,72|75|76|79,4,111558,115845,72,1,,0,,
1299,-112.12,285.81,1.14,72|75|76|79,4,115845,115845,,0,,0,,
1300,-112.47,286.36,1.15,72|75|76|79|81,5,115845,115845,,0,,0,,
1301,-112.90,286.52,0.93,72|75|76|79,4,115845,115845,,0,,0,,
1302,-113.81,286.20,1.21,72|75|76|79,4,115845,115845,,0,,0,,
1303,-114.39,286.00,1.69,72|75|76|79,4,115845,115845,,0,,0,,
1304,-114.78,286.41,1.10,72|75|76|79,4,115845,115845,,0,,0,,
1305,-115.71,286.62,1.42,72|75|76|79,4,115845,115845,,0,,0,,
1306,-116.71,286.84,1.23,72|75|76|79,4,115845,115845,,0,,0,,
1307,-117.30,287.03,1.33,72|75|76|79,4,115845,115845,,0,,0,,
1308,-117.56,287.45,1.17,72|75|76|79,4,115845,115845,,0,,0,,
1309,-118.12,287.66,0.96,72|75|76|79,4,115845,115845,,0,,0,,
1310,-118.74,287.90,1.13,72|75|76|79,4,115845,115845,,0,,0,,
1311,-119.35,287.59,1.37,72|75|76|79,4,115845,115845,,0,,0,,
1312,-120.50,288.40,1.03,72|75|76|79,4,115845,115845,,0,,0,,
1313,-120.84,287.78,1.23,72|75|76|79,4,115845,115845,,0,,0,,
1314,-121.50,288.40,1.35,72|75|76|79,4,115845,115845,,0,,0,,
1315,-121.89,288.06,1.09,72|75|79,3,115845,115845,,0,,0,,
1316,-123.02,287.94,1.21,72|75|76|79,4,115845,115845,,0,,0,,
1317,-123.75,287.86,1.05,72|75|76|79,4,115845,115845,,0,,0,,
1318,-124.66,287.63,0.84,72|75|76|79,4,115845,115845,,0,,0,,
1319,-125.07,287.84,1.27,72|75|76|79,4,115845,115845,,0,,0,,
1320,-125.79,287.84,1.21,72|75|79,3,115845,115845,,0,,0,,
1321,-126.58,286.72,1.27,72|75|76|79,4,115845,115845,,0,,0,,
1322,-127.27,287.88,1.20,72|75|76,3,115845,115845,,0,,0,,
1323,-127.59,287.09,0.95,75,1,115845,115845,,0,,0,,
1324,-128.11,286.79,1.09,72|75|76|79,4,115845,115845,,0,,0,,
1325,-129.04,286.92,1.29,72|75|76,3,115845,115845,,0,,0,,
1326,-129.58,286.83,1.13,72|75|76,3,115845,115845,,0,,0,,
1327,-130.05,286.77,1.29,72|75,2,115845,115845,,0,,0,,
1328,-131.07,286.32,1.11,72|75|76,3,115845,115845,,0,,0,,
1329,-131.41,286.64,1.27,72|75|76,3,115845,115845,,0,,0,,
1330,-132.53,286.27,1.23,72|75,2,115845,115845,,0,,0,,
1331,-133.24,286.07,1.21,68|72|75,3,115845,118839,68,1,,0,,
1332,-133.50,285.80,1.47,68|72|75|76,4,118839,118839,,0,,0,,
1333,-134.03,286.05,1.20,68|72|75|76,4,118839,118839,,0,,0,,
1334,-134.77,285.91,1.13,68|72|75,3,118839,118839,,0,,0,,
1335,-135.78,285.87,0.99,68|72|75,3,118839,118839,,0,,0,,
1336,-136.12,285.26,1.27,68|72|75,3,118839,118839,,0,,0,,
1337,-136.63,285.57,1.31,68|72|75|76,4,118839,118839,,0,,0,,
1338,-138.11,285.50,1.19,68|72|75,3,118839,118839,,0,,0,,
1339,-138.34,285.23,1.38,68|72|75,3,118839,118839,,0,,0,,
1340,-138.79,285.37,1.23,68|72|75,3,118839,118839,,0,,0,,
1341,-139.66,284.94,0.92,68|72|75,3,118839,118839,,0,,0,,
1342,-140.08,284.94,1.28,68|72|75,3,118839,118839,,0,,0,,
1343,-141.39,284.74,1.09,68|72|75,3,118839,118839,,0,,0,,
1344,-141.37,284.34,1.21,68|72|75,3,118839,118839,,0,,0,,
1345,-142.44,284.57,1.03,67|68|72|75,4,118839,110917,67,1,127|128|124,3,658.0|661.0|719.0,4270|3198|5094
1346,-142.98,284.33,1.33,67|68|72|75,4,110917,110917,,0,,0,,
1347,-143.51,284.28,1.11,67|68|72|75,4,110917,110917,,0,,0,,
1348,-144.55,284.04,1.14,67|68|72|75,4,110917,110917,,0,,0,,
1349,-144.74,283.87,1.00,67|68|72|75,4,110917,110917,,0,,0,,
1350,-145.90,283.97,1.11,67|68|72|75,4,110917,110917,,0,,0,,
1351,-146.45,283.69,1.10,68|72|75,3,110917,110917,,0,,0,,
1352,-146.93,284.25,0.98,67|68|72|75,4,110917,110917,,0,,0,,
1353,-147.51,283.67,1.14,67|68|72,3,110917,110917,,0,,0,,
1354,-148.17,283.10,1.41,67|68|72,3,110917,110917,,0,,0,,
1355,-148.99,282.74,1.20,67|68|72,3,110917,110917,,0,,0,,
1356,-149.49,282.84,1.16,67|68|72,3,110917,110917,,0,,0,,
1357,-150.57,282.65,1.03,67|68|72,3,110917,110917,,0,,0,,
1358,-151.12,282.99,1.12,67|68|72,3,110917,110917,,0,,0,,
1359,-152.36,282.61,1.05,67|68|72,3,110917,110917,,0,,0,,
1360,-152.46,282.89,1.44,67|68|72,3,110917,110917,,0,,0,,
1361,-152.74,282.45,1.26,67|68|72,3,110917,110917,,0,,0,,
1362,-153.76,282.04,1.18,67|68|72,3,110917,110917,,0,,0,,
1363,-153.94,282.30,1.31,67|68|72,3,110917,110917,,0,,0,,
1364,-154.77,282.03,1.26,67|68|72,3,110917,110917,,0,,0,,
1365,-155.32,282.22,1.18,67|68|72,3,110917,110917,,0,,0,,
1366,-156.34,281.67,1.26,67|68|72,3,110917,110917,,0,,0,,
1367,-156.96,282.15,1.09,68|72,2,110917,110917,,0,,0,,
1368,-157.97,282.14,1.36,67|68|72,3,110917,110917,,0,,0,,
1369,-158.58,281.12,1.10,67|68|72,3,110917,110917,,0,,0,,
1370,-159.21,281.53,1.24,68|72,2,110917,110917,,0,,0,,
1371,-159.52,281.37,1.22,67|68|72,3,110917,110917,,0,,0,,
1372,-160.43,280.93,1.06,67|68,2,110917,110917,,0,,0,,
1373,-161.16,280.53,0.93,68|72,2,110917,110917,,0,,0,,
1374,-161.45,281.43,1.28,68|72,2,110917,110917,,0,,0,,
1375,-161.92,280.82,1.20,67|68,2,110917,110917,,0,,0,,
1376,-163.03,280.61,1.19,67|68|72,3,110917,110917,,0,,0,,
1377,-163.94,280.76,1.24,67|68,2,110917,110917,,0,,0,,
1378,-164.62,280.18,0.99,67|68,2,110917,110917,,0,,0,,
1379,-164.97,280.21,0.99,67|68,2,110917,110917,,0,,0,,
1380,-165.63,279.77,0.96,67|68,2,110917,110917,,0,,0,,
1381,-166.20,279.67,1.36,67|68,2,110917,110917,,0,,0,,
1382,-166.89,279.23,1.15,67|68,2,110917,110917,,0,,0,,
1383,-167.85,279.27,1.23,68|72,2,110917,110917,,0,,0,,
1384,-168.55,279.59,1.32,67|68,2,110917,110917,,0,,0,,
1385,-168.78,279.17,0.96,67|68,2,110917,110917,,0,,0,,
1386,-169.56,279.47,1.09,67|68,2,110917,110917,,0,,0,,
1387,-170.15,279.05,1.18,67|68,2,110917,110917,,0,,0,,
1388,-170.59,279.41,1.05,67|68,2,110917,110917,,0,,0,,
1389,-171.42,278.95,0.92,64|67|68,3,110917,113281,64,1,,0,,
1390,-172.74,278.66,1.08,64|65|68,3,113281,118772,65,1,,0,,
1391,-173.11,278.94,1.08,64|65|67|68,4,118772,118772,,0,,0,,
1392,-173.70,278.52,1.21,64|65|67|68,4,118772,118772,,0,,0,,
1393,-174.47,278.39,0.99,64|65|67|68,4,118772,118772,,0,,0,,
1394,-175.09,278.13,1.15,64|65|67|68,4,118772,118772,,0,,0,,
1395,-175.84,278.01,0.87,64|65|68,3,118772,118772,,0,,0,,
1396,-176.76,278.50,1.20,64|65|67|68,4,118772,118772,,0,,0,,
1397,-177.29,277.60,1.17,64|67|68,3,118772,118772,,0,,0,,
1398,-177.71,277.82,1.03,64|65|67|68,4,118772,118772,,0,,0,,
1399,-178.33,277.29,0.88,64|65|67|68,4,118772,118772,,0,,0,,
1400,-178.98,277.44,1.25,64|65|68,3,118772,118772,,0,,0,,
1401,-180.13,277.58,1.24,64|65|68,3,118772,118772,,0,,0,,
1402,-180.65,277.45,0.96,64|67|68,3,118772,118772,,0,,0,,
1403,-180.88,276.87,1.17,64|65|67|68,4,118772,118772,,0,,0,,
1404,-181.70,277.28,1.15,64|65|68,3,118772,118772,,0,,0,,
1405,-182.52,277.14,1.07,64|65|68,3,118772,118772,,0,,0,,
1406,-183.81,276.78,1.02,64|65|68,3,118772,118772,,0,,0,,
1407,-183.74,276.93,0.97,64|65|67|68,4,118772,118772,,0,,0,,
1408,-184.59,276.29,1.00,64|65|67|68,4,118772,118772,,0,,0,,
1409,-185.16,276.34,1.17,64|65|68,3,118772,118772,,0,,0,,
1410,-185.72,276.57,1.02,64|65|68,3,118772,118772,,0,,0,,
1411,-186.54,276.14,1.07,64|65|67|68,4,118772,118772,,0,,0,,
1412,-187.11,275.94,1.29,64|65|68,3,118772,118772,,0,,0,,
1413,-187.78,276.12,0.97,64|65|67|68,4,118772,118772,,0,,0,,
1414,-188.33,275.23,1.16,64|65|67|68,4,118772,118772,,0,,0,,
1415,-189.12,275.47,1.19,64|65,2,118772,118772,,0,,0,,
1416,-189.78,275.52,1.22,64|65,2,118772,118772,,0,,0,,
1417,-190.33,275.15,0.99,64|65,2,118772,118772,,0,,0,,
1418,-191.04,275.46,1.22,61|64|65,3,118772,112134,61,1,119|120,2,752.0|775.0,5387|5544
1419,-191.96,275.06,1.22,61|64|65,3,112134,112134,,0,,0,,
1420,-192.11,275.20,0.94,61|64|65,3,112134,112134,,0,,0,,
1421,-192.64,274.86,1.06,61|64|65,3,112134,112134,,0,,0,,
1422,-192.99,275.34,1.01,61|64|67|68,4,112134,112134,,0,,0,,
1423,-192.88,274.62,1.19,61|64|65,3,112134,112134,,0,,0,,
1424,-194.10,275.11,1.18,61|64|65,3,112134,112134,,0,,0,,
1425,-194.04,274.61,1.03,61|64,2,112134,112134,,0,,0,,
1426,-194.37,275.01,1.03,61|64|65,3,112134,112134,,0,,0,,
1427,-194.81,274.89,1.23,61|64|65,3,112134,112134,,0,,0,,
1428,-194.98,274.84,1.07,61|64|65,3,112134,112134,,0,,0,,
1429,-195.53,274.65,1.02,61|64|65,3,112134,112134,,0,,0,,
1430,-196.43,274.58,1.00,61|64|65,3,112134,112134,,0,,0,,
1431,-196.11,274.57,0.85,67,1,112134,112134,,0,,0,,
1432,-196.64,274.10,0.98,61|64|65,3,112134,112134,,0,,0,,
1433,-197.09,274.21,0.95,61|64|65,3,112134,112134,,0,,0,,
1434,-197.16,274.08,0.95,61|64,2,112134,112134,,0,,0,,
1435,-197.61,273.89,1.03,61|64|65,3,112134,112134,,0,,0,,
1436,-198.17,273.94,0.90,61|64|65,3,112134,112134,,0,,0,,
1437,-198.21,273.78,1.21,61|64|65,3,112134,112134,,0,,0,,
1438,-199.25,273.87,1.03,61|64|65,3,112134,112134,,0,,0,,
1439,-199.35,274.16,1.20,61|64|65,3,112134,112134,,0,,0,,
1440,-199.76,273.82,1.11,61|64|65,3,112134,112134,,0,,0,,
1441,-199.79,274.10,1.00,61|64|65,3,112134,112134,,0,,0,,
1442,-200.68,273.72,1.04,61|64|65,3,112134,112134,,0,,0,,
1443,-200.71,273.89,1.31,61|64|65,3,112134,112134,,0,,0,,
1444,-201.27,274.30,1.10,61|64|65,3,112134,112134,,0,,0,,
1445,-201.21,273.89,1.06,61|64,2,112134,112134,,0,,0,,
1446,-202.07,273.68,0.95,61|64|65,3,112134,112134,,0,,0,,
1447,-202.74,273.94,1.23,61|64|65,3,112134,112134,,0,,0,,
1448,-203.33,273.57,1.09,64,1,112134,112134,,0,,0,,
1449,-203.07,273.46,1.16,61|64|65,3,112134,112134,,0,,0,,
1450,-203.91,273.84,1.18,61|64|65,3,112134,112134,,0,,0,,
1451,-203.86,273.34,1.11,61|64,2,112134,112134,,0,,0,,
1452,-204.32,273.44,0.94,61|64|65,3,112134,112134,,0,,0,,
1453,-204.94,273.57,1.15,61|64,2,112134,112134,,0,,0,,
1454,-205.35,272.93,0.97,64,1,112134,112134,,0,,0,,
1455,-205.06,273.37,1.17,61|64|65,3,112134,112134,,0,,0,,
1456,-205.75,273.20,1.19,61|64,2,112134,112134,,0,,0,,
1457,-205.97,273.06,0.79,61|64,2,112134,112134,,0,,0,,
1458,-206.43,272.95,1.01,61|64|65,3,112134,112134,,0,,0,,
1459,-207.05,272.75,1.12,61|64|65,3,112134,112134,,0,,0,,
1460,-207.21,272.89,1.09,61|64|65,3,112134,112134,,0,,0,,
1461,-207.71,272.67,1.03,61|64|65,3,112134,112134,,0,,0,,
1462,-207.88,273.12,0.96,64|65,2,112134,112134,,0,,0,,
1463,-207.87,272.91,1.28,61|64,2,112134,112134,,0,,0,,
1464,-208.73,272.56,1.21,61|64|65,3,112134,112134,,0,,0,,
1465,-209.23,272.68,1.06,61|64|65,3,112134,112134,,0,,0,,
1466,-209.63,272.67,0.95,61|64|65,3,112134,112134,,0,,0,,
1467,-209.61,272.60,1.09,61|64|65,3,112134,112134,,0,,0,,
1468,-210.72,272.69,0.85,61|64|65,3,112134,112134,,0,,0,,
1469,-211.06,272.48,1.12,61|64,2,112134,112134,,0,,0,,
1470,-211.19,271.94,1.16,60|61|64|65,4,112134,114858,60,1,,0,,
1471,-211.50,272.38,1.22,60|61|64|65,4,114858,114858,,0,,0,,
1472,-211.67,271.96,1.25,60|61|64,3,114858,114858,,0,,0,,
1473,-211.95,272.04,1.15,60|61|64|65,4,114858,114858,,0,,0,,
1474,-212.67,271.90,1.23,60|61|64,3,114858,114858,,0,,0,,
1475,-212.70,271.46,1.18,60|61|64|65,4,114858,114858,,0,,0,,
1476,-213.93,271.81,1.20,60|61|64|65,4,114858,114858,,0,,0,,
1477,-213.67,271.80,0.80,64|65,2,114858,114858,,0,,0,,
1478,-214.01,271.81,1.34,60|61|64,3,114858,114858,,0,,0,,
1479,-214.20,271.23,1.05,60|61|64,3,114858,114858,,0,,0,,
1480,-214.67,271.57,1.05,60|61|64|65,4,114858,114858,,0,,0,,
1481,-215.14,271.98,0.93,60|61|64|65,4,114858,114858,,0,,0,,
1482,-215.61,272.04,0.98,60|61|64,3,114858,114858,,0,,0,,
1483,-215.89,271.17,1.20,60|61|64,3,114858,114858,,0,,0,,
1484,-216.63,271.69,1.10,60|61|64|65,4,114858,114858,,0,,0,,
1485,-216.59,271.38,1.10,60|61|64,3,114858,114858,,0,,0,,
1486,-217.40,271.30,1.27,60|61|64|65,4,114858,114858,,0,,0,,
1487,-217.49,271.59,1.28,65,1,114858,114858,,0,,0,,
1488,-217.45,271.80,1.20,60|61|64,3,114858,114858,,0,,0,,
1489,-218.36,271.30,0.90,60|61|64,3,114858,114858,,0,,0,,
1490,-218.39,271.59,0.91,60|61|64,3,114858,114858,,0,,0,,
1491,-219.02,270.84,1.15,60|61|64,3,114858,114858,,0,,0,,
1492,-219.69,270.90,1.08,60|61|64|65,4,114858,114858,,0,,0,,
1493,-219.74,271.42,1.07,60|61|64|65,4,114858,114858,,0,,0,,
1494,-220.28,271.24,1.28,60|61|64,3,114858,114858,,0,,0,,
1495,-220.45,270.84,1.07,60|61|64,3,114858,114858,,0,,0,,
1496,-221.34,270.41,1.00,60|61|64|65,4,114858,114858,,0,,0,,
1497,-221.31,271.16,0.97,60|61|64|65,4,114858,114858,,0,,0,,
1498,-222.09,270.48,1.34,60|61|64,3,114858,114858,,0,,0,,
1499,-222.62,270.68,1.00,60|61|64,3,114858,114858,,0,,0,,
1500,-222.53,270.53,1.15,64,1,114858,114858,,0,,0,,
1501,-222.65,270.54,1.31,60|61|64,3,114858,114858,,0,,0,,
1502,-223.14,270.21,0.86,60|61|64,3,114858,114858,,0,,0,,
1503,-223.40,270.25,1.00,60|61|64|65,4,114858,114858,,0,,0,,
1504,-223.87,270.36,1.07,60|61|64|65,4,114858,114858,,0,,0,,
1505,-224.01,270.52,0.99,60|61|64,3,114858,114858,,0,,0,,
1506,-224.75,269.99,1.14,60|61|64,3,114858,114858,,0,,0,,
1507,-225.07,269.79,1.12,61|65,2,114858,114858,,0,,0,,
1508,-224.95,270.28,1.09,60|61,2,114858,114858,,0,,0,,
1509,-225.82,270.01,0.78,60|61|64,3,114858,114858,,0,,0,,
1510,-225.99,270.04,1.05,60|61|64|65,4,114858,114858,,0,,0,,
1511,-226.90,270.39,0.89,60|61,2,114858,114858,,0,,0,,
1512,-227.08,269.76,0.85,60|61|64,3,114858,114858,,0,,0,,
1513,-227.53,269.90,1.00,60|61|64,3,114858,114858,,0,,0,,
1514,-228.20,269.99,1.02,60|61,2,114858,114858,,0,,0,,
1515,-227.71,269.80,0.97,60|61|64,3,114858,114858,,0,,0,,
1516,-228.74,270.08,1.17,60|61|64,3,114858,114858,,0,,0,,
1517,-229.19,269.30,0.98,61,1,114858,114858,,0,,0,,
1518,-229.01,269.78,1.00,60|61|64|65,4,114858,114858,,0,,0,,
1519,-230.10,269.71,1.10,60|61|64,3,114858,114858,,0,,0,,
1520,-229.78,269.39,1.27,60|61|64,3,114858,114858,,0,,0,,
1521,-230.60,269.30,1.28,60|61,2,114858,114858,,0,,0,,
1522,-230.91,269.00,1.07,60|61|65,3,114858,114858,,0,,0,,
1523,-231.31,269.81,1.09,60|61|65,3,114858,114858,,0,,0,,
1524,-231.37,269.52,0.94,60|61,2,114858,114858,,0,,0,,
1525,-232.42,268.71,1.17,60|61,2,114858,114858,,0,,0,,
1526,-232.41,269.38,0.99,65,1,114858,114858,,0,,0,,
1527,-232.56,269.33,1.15,60|61,2,114858,114858,,0,,0,,
1528,-233.38,269.16,1.06,60|61,2,114858,114858,,0,,0,,
1529,-233.45,269.10,1.06,60|61,2,114858,114858,,0,,0,,
1530,-233.83,269.14,1.10,56|60|61,3,114858,116370,56,1,,0,,
1531,-234.06,268.73,1.09,56|60|61,3,116370,116370,,0,,0,,
1532,-234.65,268.84,0.91,56|57|60|61,4,116370,118598,57,1,,0,,
1533,-234.93,268.98,1.02,56|57|60|61,4,118598,118598,,0,,0,,
1534,-235.47,268.64,1.09,56|57|60|61,4,118598,118598,,0,,0,,
1535,-235.87,268.96,0.95,56|57|60|61,4,118598,118598,,0,,0,,
1536,-236.47,268.43,0.96,56|57|60|61,4,118598,118598,,0,,0,,
1537,-236.87,268.56,1.03,56|57|60|61,4,118598,118598,,0,,0,,
1538,-237.17,268.51,0.98,56|60|61,3,118598,118598,,0,,0,,
1539,-237.25,268.20,1.01,56|57|60|61,4,118598,118598,,0,,0,,
1540,-237.68,268.60,1.16,,0,118598,118598,,0,,0,,
1541,-237.26,267.73,1.22,56|57|60|61,4,118598,118598,,0,,0,,
1542,-238.46,268.37,1.03,56|57|60|61,4,118598,118598,,0,,0,,
1543,-238.68,267.93,1.04,56|57|60|61,4,118598,118598,,0,,0,,
1544,-239.46,268.15,1.18,56|57|60|61,4,118598,118598,,0,,0,,
1545,-239.39,267.95,1.01,56|57|60|61,4,118598,118598,,0,,0,,
1546,-240.51,268.07,1.07,56|57|60|61,4,118598,118598,,0,,0,,
1547,-240.16,268.24,0.73,56|57|60|61,4,118598,118598,,0,,0,,
1548,-240.78,268.06,1.29,56|60|61,3,118598,118598,,0,,0,,
1549,-240.86,267.71,1.13,,0,118598,118598,,0,,0,,
1550,-241.05,267.96,1.01,56|57|60|61,4,118598,118598,,0,,0,,
1551,-241.88,267.80,1.21,56|57|60|61,4,118598,118598,,0,,0,,
1552,-242.10,267.74,1.06,56|57|60|61,4,118598,118598,,0,,0,,
1553,-242.61,267.85,1.24,56|57|60|61,4,118598,118598,,0,,0,,
1554,-242.61,267.83,1.05,56|60|61,3,118598,118598,,0,,0,,
1555,-243.37,267.36,1.24,56|57|60|61,4,118598,118598,,0,,0,,
1556,-243.77,267.91,1.11,56|57|60,3,118598,118598,,0,,0,,
1557,-244.20,267.22,0.83,55|56|60|61,4,118598,107168,55,1,121|115|116,3,775.0|799.0|807.0,2799|4470|7515
1558,-244.46,267.43,1.05,56|57|60|61,4,107168,107168,,0,,0,,
1559,-245.01,267.60,1.25,55|56|60|61,4,107168,107168,,0,,0,,
1560,-245.44,266.75,1.23,55|56|60|61,4,107168,107168,,0,,0,,
1561,-245.90,267.20,1.35,56|57|60,3,107168,107168,,0,,0,,
1562,-246.30,267.10,0.85,,0,107168,107168,,0,,0,,
1563,-246.41,267.52,0.89,55|56|60|61,4,107168,107168,,0,,0,,
1564,-246.49,266.74,1.31,55|56|60,3,107168,107168,,0,,0,,
1565,-247.16,266.80,1.01,55|56|57|60,4,107168,107168,,0,,0,,
1566,-247.62,266.64,1.01,56|57|60|61,4,107168,107168,,0,,0,,
1567,-248.24,267.02,0.99,55|56|57|60|61,5,107168,107168,,0,,0,,
1568,-248.50,266.72,1.10,57|60|61,3,107168,107168,,0,,0,,
1569,-248.66,267.38,1.14,55|56|57|60,4,107168,107168,,0,,0,,
1570,-249.38,266.76,1.05,55|56|60,3,107168,107168,,0,,0,,
1571,-249.58,266.51,0.97,,0,107168,107168,,0,,0,,
1572,-249.52,266.52,0.73,57|60|61,3,107168,107168,,0,,0,,
1573,-249.77,266.75,1.16,56|57|60|61,4,107168,107168,,0,,0,,
1574,-250.86,267.01,1.06,55|56|57|60,4,107168,107168,,0,,0,,
1575,-251.17,266.27,1.20,55|56|60,3,107168,107168,,0,,0,,
1576,-251.41,266.61,0.88,56|57|60,3,107168,107168,,0,,0,,
