frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
1161,-302.06,105.42,1.03,13|14,2,116917,116917,,0,,0,,
1162,-302.81,105.05,1.04,13|14,2,116917,116917,,0,,0,,
1163,-304.12,104.95,1.21,13|14,2,116917,116917,,0,,0,,
1164,-304.62,104.08,1.19,13,1,116917,116917,,0,,0,,
1165,-305.12,104.22,0.95,13|14,2,116917,116917,,0,,0,,
1166,-305.93,104.09,1.20,13,1,116917,116917,,0,,0,,
1167,-306.70,103.52,0.79,13,1,116917,116917,,0,,0,,
1168,-307.44,103.40,1.09,13,1,116917,116917,,0,,0,,
1169,-308.22,102.60,0.96,,0,116917,116917,,0,,0,,
1170,-308.40,103.26,0.86,13,1,116917,116917,,0,,0,,
1171,-309.24,102.23,1.17,13,1,116917,116917,,0,,0,,
1172,-310.39,102.10,0.92,,0,116917,116917,,0,,0,,
1173,-310.74,102.05,1.28,13,1,116917,116917,,0,,0,,
1174,-311.79,101.77,1.23,,0,116917,116917,,0,,0,,
1175,-312.80,101.41,1.17,,0,116917,116917,,0,,0,,
1176,-312.79,101.29,1.07,,0,116917,116917,,0,,0,,
1177,-314.05,101.23,1.15,,0,116917,116917,,0,,0,,
1178,-314.66,100.17,1.21,,0,116917,116917,,0,,0,,
1179,-315.91,100.50,1.10,,0,116917,116917,,0,,0,,
1180,-315.89,100.27,1.10,,0,116917,116917,,0,,0,,
1181,-316.65,100.04,1.17,,0,116917,116917,,0,,0,,
1182,-317.64,99.38,0.90,2,1,116917,118181,2,1,,0,,
1183,-318.16,98.99,1.08,2,1,118181,118181,,0,,0,,
1184,-318.94,99.14,1.10,,0,118181,118181,,0,,0,,
1185,-319.56,98.95,1.02,2|12,2,118181,118181,,0,,0,,
1186,-319.78,97.74,0.90,2|12|13,3,118181,118181,,0,,0,,
1187,-319.14,96.53,1.02,12|13,2,118181,118181,,0,,0,,
1188,-318.47,95.97,1.12,2|12|13,3,118181,118181,,0,,0,,
1189,-318.62,94.28,1.20,2|12|13,3,118181,118181,,0,,0,,
1190,-318.36,93.32,1.18,12|13,2,118181,118181,,0,,0,,
1191,-317.82,92.10,1.16,12|13,2,118181,118181,,0,,0,,
1192,-317.43,90.97,1.00,2|12,2,118181,118181,,0,,0,,
1193,-317.73,89.31,1.24,12,1,118181,118181,,0,,0,,
1194,-316.80,88.54,1.11,12,1,118181,118181,,0,,0,,
1195,-316.73,87.37,0.93,9|12,2,118181,111966,9,1,90|91|85|86|87,5,96.0|110.0|118.0|131.0|145.0,2197|1329|1321|2842|2955
1196,-316.33,86.59,0.76,9|12,2,111966,111966,,0,,0,,
1197,-315.74,85.38,1.11,2|9|12,3,111966,111966,,0,,0,,
1198,-316.35,83.75,1.02,2|9|12,3,111966,111966,,0,,0,,
1199,-315.79,83.11,0.93,9|12,2,111966,111966,,0,,0,,
1200,-315.39,81.64,1.08,9|12,2,111966,111966,,0,,0,,
1201,-314.83,80.32,1.12,9|12,2,111966,111966,,0,,0,,
1202,-314.58,79.75,1.05,9|12,2,111966,111966,,0,,0,,
1203,-314.29,78.35,0.97,9|12,2,111966,111966,,0,,0,,
1204,-313.91,77.08,1.25,9|12,2,111966,111966,,0,,0,,
1205,-313.57,76.50,1.10,9|12,2,111966,111966,,0,,0,,
1206,-313.19,74.47,0.96,9|12,2,111966,111966,,0,,0,,
1207,-312.81,73.46,1.25,9|12,2,111966,111966,,0,,0,,
1208,-312.66,72.47,1.14,9|12,2,111966,111966,,0,,0,,
1209,-312.93,71.19,1.32,9|12,2,111966,111966,,0,,0,,
1210,-312.73,70.69,1.07,12,1,111966,111966,,0,,0,,
1211,-311.62,69.30,1.18,9|12,2,111966,111966,,0,,0,,
1212,-311.86,67.90,1.07,9|12,2,111966,111966,,0,,0,,
1213,-311.04,66.72,1.03,9|12,2,111966,111966,,0,,0,,
1214,-311.42,66.44,1.25,9|12,2,111966,111966,,0,,0,,
1215,-310.82,65.20,0.95,9|12,2,111966,111966,,0,,0,,
1216,-311.30,64.99,0.92,2|9|12,3,111966,111966,,0,,0,,
1217,-311.79,63.89,1.06,9|12,2,111966,111966,,0,,0,,
1218,-311.62,62.98,1.31,9|12,2,111966,111966,,0,,0,,
1219,-311.40,62.60,1.00,9|12,2,111966,111966,,0,,0,,
1220,-311.92,61.83,1.08,2|9|12,3,111966,111966,,0,,0,,
1221,-311.95,61.20,0.95,9|12,2,111966,111966,,0,,0,,
1222,-312.03,60.32,1.07,9|12,2,111966,111966,,0,,0,,
1223,-312.13,59.63,1.17,9|12,2,111966,111966,,0,,0,,
1224,-311.96,59.69,1.09,2|9|12,3,111966,111966,,0,,0,,
1225,-312.69,58.53,1.14,2|9|12,3,111966,111966,,0,,0,,
1226,-312.78,57.86,1.11,9|12,2,111966,111966,,0,,0,,
1227,-313.14,56.73,1.04,9|12,2,111966,111966,,0,,0,,
1228,-313.47,55.86,1.17,2|9|12,3,111966,111966,,0,,0,,
1229,-313.78,55.63,1.29,9|12,2,111966,111966,,0,,0,,
1230,-313.46,55.10,1.16,9|12,2,111966,111966,,0,,0,,
1231,-313.59,53.94,0.99,2|9|12,3,111966,111966,,0,,0,,
1232,-314.04,54.01,1.30,2|9|12,3,111966,111966,,0,,0,,
1233,-314.16,52.86,1.21,9|12,2,111966,111966,,0,,0,,
1234,-314.23,51.87,1.12,9|12,2,111966,111966,,0,,0,,
1235,-314.20,51.26,1.26,9,1,111966,111966,,0,,0,,
1236,-314.48,51.08,1.08,9,1,111966,111966,,0,,0,,
1237,-314.59,50.27,1.11,9,1,111966,111966,,0,,0,,
1238,-314.94,49.24,1.14,9,1,111966,111966,,0,,0,,
1239,-314.94,48.29,1.17,9,1,111966,111966,,0,,0,,
1240,-315.42,48.13,1.41,2|9,2,111966,111966,,0,,0,,
1241,-315.41,47.83,1.30,9,1,111966,111966,,0,,0,,
1242,-315.84,46.93,1.20,8|9,2,111966,114135,8,1,,0,,
1243,-316.04,46.28,0.92,8|9,2,114135,114135,,0,,0,,
1244,-315.88,45.40,1.11,8|9,2,114135,114135,,0,,0,,
1245,-316.23,44.75,1.32,8|9,2,114135,114135,,0,,0,,
1246,-316.42,44.18,1.05,8|9,2,114135,114135,,0,,0,,
1247,-316.92,43.17,1.36,8|9,2,114135,114135,,0,,0,,
1248,-316.52,42.98,1.26,8|9,2,114135,114135,,0,,0,,
1249,-317.23,42.46,1.00,8|9,2,114135,114135,,0,,0,,
1250,-317.32,41.12,1.44,8|9,2,114135,114135,,0,,0,,
1251,-317.14,40.17,0.99,8|9,2,114135,114135,,0,,0,,
1252,-317.38,39.79,1.05,2|9,2,114135,114135,,0,,0,,
1253,-317.77,39.89,1.35,8|9,2,114135,114135,,0,,0,,
1254,-317.50,38.27,1.22,8|9,2,114135,114135,,0,,0,,
1255,-318.24,37.96,1.38,8|9,2,114135,114135,,0,,0,,
1256,-317.71,36.76,1.12,8,1,114135,114135,,0,,0,,
1257,-318.22,36.80,1.00,8|9,2,114135,114135,,0,,0,,
1258,-318.17,35.69,1.41,8|9,2,114135,114135,,0,,0,,
1259,-318.73,34.34,1.08,8|9,2,114135,114135,,0,,0,,
1260,-318.84,34.26,1.23,8|9,2,114135,114135,,0,,0,,
1261,-318.88,33.60,1.14,8,1,114135,114135,,0,,0,,
1262,-318.77,33.06,1.11,8,1,114135,114135,,0,,0,,
1263,-318.79,32.21,1.01,8|9,2,114135,114135,,0,,0,,
1264,-319.34,31.79,1.16,8|9,2,114135,114135,,0,,0,,
1265,-319.48,31.20,1.22,8,1,114135,114135,,0,,0,,
1266,-319.48,29.84,1.15,8,1,114135,114135,,0,,0,,
1267,-319.86,29.50,0.99,8|9,2,114135,114135,,0,,0,,
1268,-319.85,28.81,1.22,8,1,114135,114135,,0,,0,,
1269,-319.95,28.13,0.88,7|8,2,114135,116609,7,1,,0,,
1270,-320.33,27.37,1.23,7|8,2,116609,116609,,0,,0,,
1271,-319.99,26.88,1.12,7|8,2,116609,116609,,0,,0,,
1272,-320.14,26.20,0.94,7|8,2,116609,116609,,0,,0,,
1273,-321.05,25.28,1.03,7|8,2,116609,116609,,0,,0,,
1274,-320.89,24.80,1.06,7|8,2,116609,116609,,0,,0,,
1275,-321.06,23.77,1.16,7|8,2,116609,116609,,0,,0,,
1276,-321.20,23.74,1.21,7|8|9,3,116609,116609,,0,,0,,
1277,-321.72,23.23,1.22,7|8,2,116609,116609,,0,,0,,
1278,-321.17,21.93,1.28,7|8,2,116609,116609,,0,,0,,
1279,-321.79,21.27,0.99,7|8,2,116609,116609,,0,,0,,
1280,-322.24,20.79,1.02,7|8,2,116609,116609,,0,,0,,
1281,-322.50,20.73,1.21,7|8,2,116609,116609,,0,,0,,
1282,-322.27,19.13,1.15,7|8,2,116609,116609,,0,,0,,
1283,-322.77,18.45,1.43,7|8,2,116609,116609,,0,,0,,
1284,-322.60,18.03,1.26,7|8,2,116609,116609,,0,,0,,
1285,-323.07,17.18,1.34,7|8,2,116609,116609,,0,,0,,
1286,-323.24,16.43,1.35,7|8,2,116609,116609,,0,,0,,
1287,-323.46,15.86,1.28,7|8,2,116609,116609,,0,,0,,
1288,-323.33,14.90,1.15,7|8,2,116609,116609,,0,,0,,
1289,-323.08,14.72,1.28,7|8,2,116609,116609,,0,,0,,
1290,-323.42,13.81,1.31,7|8,2,116609,116609,,0,,0,,
1291,-323.88,12.86,1.22,7|8,2,116609,116609,,0,,0,,
1292,-323.39,12.69,1.22,7|8,2,116609,116609,,0,,0,,
1293,-323.17,11.73,1.22,7|8,2,116609,116609,,0,,0,,
1294,-324.27,11.24,1.11,7|8,2,116609,116609,,0,,0,,
1295,-324.17,10.25,1.27,7|8,2,116609,116609,,0,,0,,
1296,-324.56,9.58,1.23,7|8,2,116609,116609,,0,,0,,
1297,-324.72,8.95,1.07,6|7|8,3,116609,117409,6,1,,0,,
1298,-325.02,8.76,1.02,6|7|8,3,117409,117409,,0,,0,,
1299,-324.95,7.73,1.07,6|7|8,3,117409,117409,,0,,0,,
1300,-324.89,6.58,1.13,6|7|8,3,117409,117409,,0,,0,,
1301,-325.12,5.83,1.02,6|7|8,3,117409,117409,,0,,0,,
1302,-325.65,5.71,1.13,6|7|8,3,117409,117409,,0,,0,,
1303,-325.82,4.80,1.19,6|7|8,3,117409,117409,,0,,0,,
1304,-326.00,4.22,1.25,1|6|7|8,4,117409,111679,1,1,81|82|83,3,165.0|165.0|178.0,1389|3520|3431
1305,-325.92,3.29,1.21,1|6|7|8,4,111679,111679,,0,,0,,
1306,-325.92,3.16,1.17,1|6|7|8,4,111679,111679,,0,,0,,
1307,-325.94,1.83,1.06,1|6|7|8,4,111679,111679,,0,,0,,
1308,-326.79,0.96,1.28,1|6|7|8,4,111679,111679,,0,,0,,
1309,-326.21,0.31,1.04,1|6|7|8,4,111679,111679,,0,,0,,
1310,-326.55,-0.04,1.39,1|6|7|8,4,111679,111679,,0,,0,,
1311,-326.89,-0.33,1.24,1|6|7|8,4,111679,111679,,0,,0,,
1312,-327.22,-1.25,1.50,1|6|7|8,4,111679,111679,,0,,0,,
1313,-327.18,-1.73,1.37,1|6|7|8,4,111679,111679,,0,,0,,
1314,-327.51,-2.25,1.24,1|6|7|8,4,111679,111679,,0,,0,,
1315,-327.46,-3.59,1.26,1|6|7|8,4,111679,111679,,0,,0,,
1316,-328.16,-3.97,0.99,1|6|7|8,4,111679,111679,,0,,0,,
1317,-327.84,-4.40,1.24,1|6|7|8,4,111679,111679,,0,,0,,
1318,-327.85,-5.09,1.31,1|6|7|8,4,111679,111679,,0,,0,,
1319,-328.63,-5.63,1.08,1|6|7|8,4,111679,111679,,0,,0,,
1320,-328.43,-7.11,1.31,1|6|7|8,4,111679,111679,,0,,0,,
1321,-328.31,-7.45,1.18,1|6|7,3,111679,111679,,0,,0,,
1322,-328.54,-7.74,1.14,1|6|7|8,4,111679,111679,,0,,0,,
1323,-328.50,-8.45,1.09,1|6|7|8,4,111679,111679,,0,,0,,
1324,-329.17,-9.34,1.09,1|6|7|8,4,111679,111679,,0,,0,,
1325,-329.19,-10.16,1.24,1|6|7,3,111679,111679,,0,,0,,
1326,-329.26,-10.96,1.12,1|5|6|7,4,111679,115704,5,1,,0,,
1327,-330.02,-11.72,1.27,1|5|6|7,4,115704,115704,,0,,0,,
1328,-329.50,-12.05,1.44,1|5|6|7,4,115704,115704,,0,,0,,
1329,-330.17,-12.53,1.39,1|5|6|7,4,115704,115704,,0,,0,,
1330,-330.24,-13.23,1.27,1|5|6|7,4,115704,115704,,0,,0,,
1331,-330.34,-14.30,1.29,1|5|6|7,4,115704,115704,,0,,0,,
1332,-330.67,-14.58,1.16,1|5|6|7,4,115704,115704,,0,,0,,
1333,-330.36,-15.56,1.32,1|5|6|7,4,115704,115704,,0,,0,,
1334,-330.94,-16.12,1.13,1|5|6|7,4,115704,115704,,0,,0,,
1335,-330.62,-16.94,1.42,1|5|6|7,4,115704,115704,,0,,0,,
1336,-330.63,-17.61,1.41,1|5|6|7,4,115704,115704,,0,,0,,
1337,-330.99,-18.43,1.26,1|5|6|7,4,115704,115704,,0,,0,,
1338,-331.68,-19.28,1.17,1|5|6|7,4,115704,115704,,0,,0,,
1339,-331.65,-19.68,1.21,1|5|6|7,4,115704,115704,,0,,0,,
1340,-331.72,-20.14,1.42,1|5|6|7,4,115704,115704,,0,,0,,
1341,-331.76,-20.94,1.21,1|5|6|7,4,115704,115704,,0,,0,,
1342,-332.42,-21.96,0.99,1|5|6|7,4,115704,115704,,0,,0,,
1343,-332.38,-22.17,1.36,1|5|6|7,4,115704,115704,,0,,0,,
1344,-332.52,-23.07,1.63,1|5|6|7,4,115704,115704,,0,,0,,
1345,-332.19,-24.09,1.31,1|5|6|7,4,115704,115704,,0,,0,,
1346,-332.95,-24.47,1.25,1|5|6|7,4,115704,115704,,0,,0,,
1347,-332.46,-25.11,1.11,1|5|6|7,4,115704,115704,,0,,0,,
1348,-332.57,-26.13,1.22,1|5|6|7,4,115704,115704,,0,,0,,
1349,-333.54,-26.57,1.24,1|5|6|7,4,115704,115704,,0,,0,,
1350,-333.34,-27.48,1.42,1|5|6|7,4,115704,115704,,0,,0,,
1351,-334.01,-28.25,1.55,1|5|6,3,115704,115704,,0,,0,,
1352,-333.53,-28.69,1.04,1|5|6,3,115704,115704,,0,,0,,
1353,-333.90,-29.77,1.31,1|5|6|7,4,115704,115704,,0,,0,,
1354,-333.86,-29.91,1.36,1|5|6,3,115704,115704,,0,,0,,
1355,-334.43,-30.84,1.37,1|4|5|6,4,115704,119960,4,1,,0,,
1356,-334.94,-31.12,1.24,1|4|5|6,4,119960,119960,,0,,0,,
1357,-334.96,-31.89,1.20,1|4|5|6,4,119960,119960,,0,,0,,
1358,-334.84,-32.92,1.22,1|4|5|6,4,119960,119960,,0,,0,,
1359,-334.72,-33.28,1.27,1|4|5|6,4,119960,119960,,0,,0,,
1360,-335.08,-34.06,1.44,1|4|5|6,4,119960,119960,,0,,0,,
1361,-335.58,-34.59,1.30,1|4|5|6,4,119960,119960,,0,,0,,
1362,-335.56,-35.55,1.53,1|4|5|6,4,119960,119960,,0,,0,,
1363,-335.95,-36.00,1.26,1|4|5|6,4,119960,119960,,0,,0,,
1364,-336.15,-36.91,1.31,1|4|5|6,4,119960,119960,,0,,0,,
1365,-335.48,-37.77,1.46,4|5|6,3,119960,119960,,0,,0,,
1366,-335.68,-37.50,1.13,1|4|5|6,4,119960,119960,,0,,0,,
1367,-335.57,-38.04,1.35,1|4|5|6,4,119960,119960,,0,,0,,
1368,-335.52,-38.85,1.48,1|4|5|6,4,119960,119960,,0,,0,,
1369,-335.23,-39.33,1.43,1|4|5|6,4,119960,119960,,0,,0,,
1370,-336.04,-39.82,1.37,1|4|5|6,4,119960,119960,,0,,0,,
1371,-335.34,-40.10,1.48,1|4|5|6,4,119960,119960,,0,,0,,
1372,-336.29,-40.70,1.33,1|4|5,3,119960,119960,,0,,0,,
1373,-335.96,-41.19,1.26,1|4|5|6,4,119960,119960,,0,,0,,
1374,-336.32,-41.70,1.14,1|4|5|6,4,119960,119960,,0,,0,,
1375,-336.10,-42.59,0.95,4|5|6,3,119960,119960,,0,,0,,
1376,-335.71,-43.02,1.16,1|4|5|6,4,119960,119960,,0,,0,,
1377,-336.07,-43.84,1.03,1|4|5|6,4,119960,119960,,0,,0,,
1378,-335.68,-44.49,1.02,4|5|6,3,119960,119960,,0,,0,,
1379,-335.57,-44.86,1.33,1|4|5|6,4,119960,119960,,0,,0,,
1380,-335.66,-45.29,1.48,1,1,119960,119960,,0,,0,,
1381,-335.85,-45.02,1.18,1|4|5,3,119960,119960,,0,,0,,
1382,-335.94,-46.19,1.36,1|4|5,3,119960,119960,,0,,0,,
1383,-336.23,-46.39,1.18,4|5,2,119960,119960,,0,,0,,
1384,-335.93,-47.21,1.20,4|5|6,3,119960,119960,,0,,0,,
1385,-335.46,-47.52,1.35,4|5|6,3,119960,119960,,0,,0,,
1386,-335.65,-47.65,1.24,1|4|5,3,119960,119960,,0,,0,,
1387,-336.02,-49.11,1.45,4|5,2,119960,119960,,0,,0,,
1388,-335.72,-48.93,1.03,4|5,2,119960,119960,,0,,0,,
1389,-336.09,-49.65,1.26,4|5,2,119960,119960,,0,,0,,
1390,-335.95,-50.71,1.17,4|5,2,119960,119960,,0,,0,,
1391,-336.03,-50.47,1.36,1|4|5,3,119960,119960,,0,,0,,
1392,-336.10,-51.29,1.39,1|3|4|5,4,119960,113879,3,1,78|74|71,3,205.0|240.0|247.0,3842|2639|2258
1393,-336.41,-51.49,1.49,3|4|5,3,113879,113879,,0,,0,,
1394,-335.95,-52.25,1.21,3|4|5,3,113879,113879,,0,,0,,
1395,-335.92,-52.46,1.30,0|3|4|5,4,113879,116557,0,1,,0,,
1396,-336.10,-53.24,1.31,0|3|4|5,4,116557,116557,,0,,0,,
1397,-335.89,-53.80,1.28,0|3|4|5,4,116557,116557,,0,,0,,
1398,-336.14,-54.14,1.38,0|3|4|5,4,116557,116557,,0,,0,,
1399,-336.35,-55.32,1.58,0|3|4|5,4,116557,116557,,0,,0,,
1400,-336.00,-55.45,1.27,,0,116557,116557,,0,,0,,
1401,-336.48,-55.82,1.25,0|3|4|5,4,116557,116557,,0,,0,,
1402,-336.42,-56.50,1.37,0|3|4|5,4,116557,116557,,0,,0,,
1403,-336.00,-56.73,1.21,0|3|4|5|11,5,116557,119014,11,1,,0,,
1404,-336.34,-57.51,1.44,0|3|4|5,4,119014,119014,,0,,0,,
1405,-336.35,-57.62,1.23,3|4|5|11,4,119014,119014,,0,,0,,
1406,-335.75,-58.20,1.17,0|3|4|5|11,5,119014,119014,,0,,0,,
1407,-335.94,-59.01,1.37,0|3|4|5|11,5,119014,119014,,0,,0,,
1408,-336.09,-59.66,1.41,0|3|4,3,119014,119014,,0,,0,,
1409,-336.57,-59.72,1.31,0|3|4|5|11,5,119014,119014,,0,,0,,
1410,-335.85,-61.19,1.36,0|3|4|5|11,5,119014,119014,,0,,0,,
1411,-336.72,-60.82,1.46,0,1,119014,119014,,0,,0,,
1412,-336.67,-61.75,1.35,0|3|4|5|11,5,119014,119014,,0,,0,,
1413,-336.44,-62.22,1.28,0|3|4|5|11,5,119014,119014,,0,,0,,
1414,-336.58,-62.81,1.19,0|3|4|5|11,5,119014,119014,,0,,0,,
1415,-336.56,-63.02,1.49,0|3|4|5|11,5,119014,119014,,0,,0,,
1416,-335.98,-63.66,1.46,0|3|4|5|11,5,119014,119014,,0,,0,,
1417,-336.13,-63.88,1.30,0|3|4,3,119014,119014,,0,,0,,
1418,-336.51,-64.68,1.12,0|3|4|5|11,5,119014,119014,,0,,0,,
1419,-336.26,-65.27,1.61,0|3|4|5|11,5,119014,119014,,0,,0,,
1420,-336.27,-65.80,1.39,0|3|4|11,4,119014,119014,,0,,0,,
1421,-336.64,-66.70,1.38,0|3|4|5|11,5,119014,119014,,0,,0,,
1422,-336.43,-67.30,1.44,3|4|5|11,4,119014,119014,,0,,0,,
1423,-336.08,-67.22,1.51,0|3|4|5,4,119014,119014,,0,,0,,
1424,-336.80,-68.17,1.66,0|3|4,3,119014,119014,,0,,0,,
1425,-336.72,-68.25,1.25,0|3|4|11,4,119014,119014,,0,,0,,
1426,-336.57,-69.38,1.51,0|3|4|5|11,5,119014,119014,,0,,0,,
1427,-336.54,-69.44,1.43,4|5|11,3,119014,119014,,0,,0,,
1428,-335.98,-69.69,1.43,0|3|4|11,4,119014,119014,,0,,0,,
1429,-336.46,-70.50,1.22,0|3|4,3,119014,119014,,0,,0,,
1430,-336.46,-70.93,1.59,0|3|4|11,4,119014,119014,,0,,0,,
1431,-336.34,-71.70,1.40,0|3|4,3,119014,119014,,0,,0,,
1432,-336.81,-72.08,1.35,0|3|4|11,4,119014,119014,,0,,0,,
1433,-336.30,-72.54,1.40,0|3|4|11,4,119014,119014,,0,,0,,
1434,-336.97,-73.36,1.45,0|3|4|11,4,119014,119014,,0,,0,,
1435,-336.32,-73.86,1.28,3|4|11|16,4,119014,113851,16,1,75|72|69,3,250.0|282.0|309.0,1801|2499|1955
1436,-336.71,-73.67,1.37,0|3|4,3,113851,113851,,0,,0,,
1437,-336.41,-74.17,1.24,0|3|4|11,4,113851,113851,,0,,0,,
1438,-336.62,-75.36,1.47,0|3|4|11,4,113851,113851,,0,,0,,
1439,-336.41,-75.77,1.53,0|3|4|11,4,113851,113851,,0,,0,,
1440,-336.62,-75.66,1.35,0|3|4,3,113851,113851,,0,,0,,
1441,-336.83,-77.01,1.25,0|3|4|11,4,113851,113851,,0,,0,,
1442,-336.91,-76.99,1.36,0|3|4|11|16,5,113851,113851,,0,,0,,
1443,-336.64,-77.87,1.50,0|3|4|10|11,5,113851,117338,10,1,,0,,
1444,-336.98,-78.38,1.69,0|3|4|10|11,5,117338,117338,,0,,0,,
1445,-336.85,-78.84,1.44,0|3|4,3,117338,117338,,0,,0,,
1446,-337.50,-79.87,1.42,0|3|4|10|11|16,6,117338,117338,,0,,0,,
1447,-336.66,-79.77,1.36,3|4|10|11|16,5,117338,117338,,0,,0,,
1448,-336.97,-80.31,1.39,0|3|4|10,4,117338,117338,,0,,0,,
1449,-336.85,-80.36,1.33,0|3|4|10|11,5,117338,117338,,0,,0,,
1450,-336.97,-81.80,1.55,0|3|4|10|11,5,117338,117338,,0,,0,,
1451,-336.57,-82.31,1.61,0|3|4|10|11,5,117338,117338,,0,,0,,
1452,-336.96,-82.54,1.40,0|3,2,117338,117338,,0,,0,,
1453,-336.84,-82.95,1.36,0|3|4|10|11,5,117338,117338,,0,,0,,
1454,-336.86,-83.49,1.37,0|3|4|10|11,5,117338,117338,,0,,0,,
1455,-336.91,-83.58,1.32,0|3|4|10|11,5,117338,117338,,0,,0,,
1456,-336.78,-84.57,1.32,0|3|4|10|11,5,117338,117338,,0,,0,,
1457,-336.86,-85.42,1.27,0|3|4|10|11,5,117338,117338,,0,,0,,
1458,-336.85,-85.28,1.46,0|3|4|10|11,5,117338,117338,,0,,0,,
1459,-336.90,-85.83,1.29,0|3|4|10|11,5,117338,117338,,0,,0,,
1460,-336.84,-86.75,1.37,0|3|4|10|11,5,117338,117338,,0,,0,,
1461,-336.94,-86.96,1.32,0|3|4|10|11,5,117338,117338,,0,,0,,
1462,-336.76,-87.34,1.39,0|3|4|10|11,5,117338,117338,,0,,0,,
1463,-336.93,-88.49,1.27,0|3|10|11,4,117338,117338,,0,,0,,
1464,-336.80,-88.42,1.33,0|3|4|10,4,117338,117338,,0,,0,,
1465,-337.12,-89.22,1.55,0|3|4|10|11,5,117338,117338,,0,,0,,
1466,-336.63,-90.15,1.50,3|10|11|16,4,117338,117338,,0,,0,,
1467,-336.58,-90.24,1.28,0|3,2,117338,117338,,0,,0,,
1468,-337.16,-90.84,1.48,0|3|10|11,4,117338,117338,,0,,0,,
1469,-336.42,-91.63,1.38,0|3|10|11,4,117338,117338,,0,,0,,
1470,-337.01,-91.74,1.61,0|3|10,3,117338,117338,,0,,0,,
1471,-336.57,-92.32,1.49,0|3|10,3,117338,117338,,0,,0,,
1472,-337.09,-92.85,1.40,0|3,2,117338,117338,,0,,0,,
1473,-336.98,-93.59,1.41,0|3|10,3,117338,117338,,0,,0,,
1474,-337.18,-94.24,1.41,0|3|10,3,117338,117338,,0,,0,,
1475,-337.26,-94.98,1.59,0|3|10|11,4,117338,117338,,0,,0,,
1476,-336.99,-95.15,1.46,0|3|10|11,4,117338,117338,,0,,0,,
1477,-337.05,-95.75,1.50,0|3,2,117338,117338,,0,,0,,
1478,-337.40,-96.41,1.27,0|3,2,117338,117338,,0,,0,,
1479,-337.38,-96.90,1.17,0|3|10,3,117338,117338,,0,,0,,
1480,-337.41,-96.69,1.48,0|3|10|11,4,117338,117338,,0,,0,,
1481,-337.32,-97.55,1.31,0|3|10,3,117338,117338,,0,,0,,
1482,-337.31,-97.82,1.32,0|3|10,3,117338,117338,,0,,0,,
1483,-337.27,-98.51,1.34,3|10|11|16,4,117338,117338,,0,,0,,
1484,-336.64,-99.05,1.53,3|10|11|16,4,117338,117338,,0,,0,,
1485,-336.38,-99.33,1.58,3|10|11|16,4,117338,117338,,0,,0,,
1486,-335.80,-100.35,1.35,3|10|11|16,4,117338,117338,,0,,0,,
1487,-334.36,-100.33,1.24,3|4|10|11|16,5,117338,117338,,0,,0,,
1488,-333.34,-100.77,1.66,3|10|11|16,4,117338,117338,,0,,0,,
1489,-332.56,-101.19,1.37,10|11|16,3,117338,117338,,0,,0,,
1490,-331.69,-100.99,1.43,3|10|11|16,4,117338,117338,,0,,0,,
1491,-330.72,-102.35,1.41,3|10|11|16,4,117338,117338,,0,,0,,
1492,-330.41,-101.76,1.61,3|10|11|16,4,117338,117338,,0,,0,,
1493,-329.08,-102.70,1.50,3|10|11|16,4,117338,117338,,0,,0,,
1494,-328.11,-102.93,1.66,10|11|16|18,4,117338,119043,18,1,,0,,
1495,-326.95,-103.75,1.41,10|11|15|16|18,5,119043,113241,15,1,67|62|63,3,347.0|358.0|379.0,3745|1452|1694
1496,-325.92,-103.76,1.49,10|11|15|16|18,5,113241,113241,,0,,0,,
1497,-325.13,-104.05,1.55,10|11|15|16|18,5,113241,113241,,0,,0,,
1498,-324.09,-105.08,1.23,10|11|15|16|18,5,113241,113241,,0,,0,,
1499,-323.43,-104.61,1.44,10|11|15|16|17|18,6,113241,115014,17,1,,0,,
1500,-322.63,-105.41,1.60,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1501,-321.54,-106.19,1.35,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1502,-320.67,-106.57,1.34,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1503,-320.11,-106.52,1.40,11|16|17|18,4,115014,115014,,0,,0,,
1504,-319.29,-106.65,1.41,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1505,-317.96,-107.17,1.29,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1506,-316.87,-108.18,1.40,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1507,-316.11,-108.07,1.46,11|15|16|17|18,5,115014,115014,,0,,0,,
1508,-315.02,-108.48,1.41,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1509,-313.89,-109.30,1.37,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1510,-313.61,-109.44,1.59,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1511,-312.46,-109.87,1.40,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1512,-311.93,-110.30,1.48,10|11|15|16|17|18,6,115014,115014,,0,,0,,
1513,-310.11,-110.75,1.42,15|16|17|18,4,115014,115014,,0,,0,,
